_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1728190174,659.109375,502.40625,10300.96875,26.984375,21.890625,20612046,8294135,0,115664906,0.77,0.16,0.06,22548578304,1255448576,21293129728,5.6,0,0,16832106496,9583603712,43.1,7248502784,9583603712,6.94E+11,3.98E+11,2.96E+11,57.3,559612,129905,7960610816,2582354944,456,28,2618998,8939670,8218,10420,0,0,0,0,normal
1728190175,659.375,502.515625,10312.65625,26.984375,21.890625,20618216,8297963,0,115699077,0.77,0.16,0.06,22548578304,1263669248,21284909056,5.6,0,0,16832106496,9583677440,43.1,7248429056,9583677440,6.94E+11,3.98E+11,2.96E+11,57.3,559615,129951,7960680448,2582727680,456,28,2630712,8943286,8222,10432,0,0,0,0,normal
1728190176,660.078125,502.671875,10323.8125,27,21.890625,20628447,8302578,0,115798662,0.87,0.19,0.07,22548578304,1242505216,21306073088,5.5,0,0,16832106496,9569882112,43.1,7262224384,9569882112,6.94E+11,3.98E+11,2.96E+11,57.3,559668,129958,7961786368,2582850560,456,28,2635220,8977956,8246,10474,0,0,0,0,normal
1728190177,666.40625,503.1875,10329.14063,27.046875,21.890625,20640854,8309461,0,115927947,0.87,0.19,0.07,22548578304,1252544512,21296033792,5.6,0,0,16832106496,9558843392,43.2,7273263104,9558843392,6.94E+11,3.98E+11,2.96E+11,57.3,559694,130003,7968934400,2584239104,456,28,2645239,8978404,8249,10482,0,0,0,0,normal
1728190178,666.78125,503.234375,10340.5,27.046875,21.90625,20651553,8315786,0,116069867,0.87,0.19,0.07,22548578304,1219862528,21328715776,5.4,0,0,16832106496,9499779072,43.6,7332327424,9499779072,6.94E+11,3.98E+11,2.96E+11,57.3,559731,130067,7972455936,2586356736,456,28,2662818,9001154,8273,10517,0,0,0,0,normal
1728190179,667.109375,503.453125,10351.95313,27.046875,21.90625,20657695,8319111,0,116135219,0.87,0.19,0.07,22548578304,1179783168,21368795136,5.2,0,0,16832106496,9520611328,43.4,7311495168,9520611328,6.94E+11,3.98E+11,2.96E+11,57.3,559805,130071,7976989184,2586422272,456,28,2672075,9029442,8336,10583,0,0,0,0,normal
1728190180,667.296875,503.515625,10363.84375,27.046875,21.90625,20663413,8322000,0,116177250,0.87,0.19,0.07,22548578304,1189089280,21359489024,5.3,0,0,16832106496,9520734208,43.4,7311372288,9520734208,6.94E+11,3.98E+11,2.96E+11,57.3,559809,130096,7977091584,2586635264,456,28,2685575,9037273,8341,10599,0,0,0,0,normal
1728190181,667.59375,503.71875,10375.35938,27.046875,21.90625,20668766,8324773,0,116219689,0.88,0.21,0.07,22548578304,1187946496,21360631808,5.3,0,0,16832106496,9523789824,43.4,7308316672,9523789824,6.94E+11,3.98E+11,2.96E+11,57.3,559822,130121,7977272832,2590018560,456,28,2689256,9039895,8360,10614,0,0,0,0,normal
1728190182,668,503.890625,10386.625,27.0625,21.90625,20673329,8327412,0,116257702,0.88,0.21,0.07,22548578304,1190518784,21358059520,5.3,0,0,16832106496,9533317120,43.4,7298789376,9533317120,6.94E+11,3.98E+11,2.96E+11,57.3,559827,130159,7977371136,2593008640,456,28,2740168,9057505,8382,10659,0,0,0,0,normal
1728190183,668.25,503.96875,10398.32813,27.0625,21.90625,20678055,8329874,0,116300763,0.88,0.21,0.07,22548578304,1195880448,21352697856,5.3,0,0,16832106496,9551851520,43.3,7280254976,9551851520,6.94E+11,3.98E+11,2.96E+11,57.3,559827,130165,7977371136,2594962432,456,28,2747075,9058617,8386,10663,0,0,0,0,normal
