_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout
1728232821.628586,5248.890625,3563.046875,447998.921875,261.265625,157.515625,197659729,100120392,0,861881785,1.8,0.39,0.13,22548578304,6736592896,15811985408,29.9,0,0,16832106496,6205308928,63.1,10626797568,6205308928,694134239232,398579793920,295554445312,57.4,1416654,617060,25896409600,13445577728,984,270,1842994,723144,17167,7965,0,0,0,0
1728232822.629454,5249.125,3563.28125,448010.21875,261.28125,157.515625,197676492,100128246,0,861934891,1.8,0.39,0.13,22548578304,6743302144,15805276160,29.9,0,0,16832106496,6221758464,63.0,10610348032,6221758464,694134239232,398581235712,295553003520,57.4,1416654,617063,25896409600,13445622784,984,270,1850209,725408,17203,7997,0,0,0,0
1728232823.6449966,5250.171875,3563.875,448021.921875,261.375,157.515625,197699266,100138488,0,862089445,1.65,0.39,0.13,22548578304,6774472704,15774105600,30.0,0,0,16832106496,6116438016,63.7,10715668480,6116438016,694134239232,398582616064,295551623168,57.4,1416660,617090,25897425408,13448576000,984,270,1856131,727914,17237,8031,0,0,0,0
1728232824.6479788,5260.203125,3565.609375,448022.09375,261.390625,157.578125,197719680,100150012,0,862191752,1.65,0.39,0.13,22548578304,6779150336,15769427968,30.1,0,0,16832106496,6045749248,64.1,10786357248,6045749248,694134239232,398585438208,295548801024,57.4,1416667,617143,25898277376,13451168768,984,270,1869077,730286,17277,8065,0,0,0,0
1728232825.6485276,5268.890625,3566.734375,448023.40625,261.453125,157.65625,197736241,100159568,0,862249946,1.65,0.39,0.13,22548578304,6749208576,15799369728,29.9,0,0,16832106496,6190379008,63.2,10641727488,6190379008,694134239232,398585438208,295548801024,57.4,1416667,617145,25898277376,13451222016,984,270,1873825,732653,17293,8081,0,0,0,0
1728232826.6495733,5269.046875,3566.890625,448034.953125,261.46875,157.671875,197760694,100172611,0,862333709,1.65,0.39,0.13,22548578304,6749454336,15799123968,29.9,0,0,16832106496,6190612480,63.2,10641494016,6190612480,694134239232,398585503744,295548735488,57.4,1416667,617168,25898277376,13452942336,984,270,1875481,734462,17318,8106,0,0,0,0
1728232827.6509755,5269.53125,3567.546875,448045.84375,261.484375,157.703125,197797157,100190392,0,862397792,1.65,0.39,0.13,22548578304,6819831808,15728746496,30.2,0,0,16832106496,6286548992,62.7,10545557504,6286548992,694134239232,398587080704,295547158528,57.4,1416670,617205,25898572288,13455207424,984,270,1881771,736700,17339,8126,0,0,0,0
1728232828.6545727,5269.84375,3567.765625,448057.484375,261.484375,157.703125,197813417,100197794,0,862459480,2.08,0.49,0.17,22548578304,6822514688,15726063616,30.3,0,0,16832106496,6290804736,62.6,10541301760,6290804736,694134239232,398588194816,295546044416,57.4,1416673,617226,25899145728,13457628160,984,270,1885148,738150,17354,8141,0,0,0,0
1728232829.6559093,5270.140625,3567.96875,448068.921875,261.484375,157.703125,197841281,100212347,0,862570097,2.08,0.49,0.17,22548578304,6833963008,15714615296,30.3,0,0,16832106496,6294278144,62.6,10537828352,6294278144,694134239232,398589112320,295545126912,57.4,1416673,617228,25899145728,13457681408,984,270,1887341,739678,17370,8158,0,0,0,0
1728232830.6564665,5270.546875,3568.21875,448080.25,261.515625,157.703125,197862163,100222970,0,862653053,2.08,0.49,0.17,22548578304,6828204032,15720374272,30.3,0,0,16832106496,6288723968,62.6,10543382528,6288723968,694134239232,398589976576,295544262656,57.4,1416677,617253,25899833856,13459831808,984,270,1888286,740693,17385,8172,0,0,0,0
1728232831.6570966,5270.796875,3568.484375,448091.96875,261.53125,157.71875,197880810,100232365,0,862710114,2.08,0.49,0.17,22548578304,6818045952,15730532352,30.2,0,0,16832106496,6272774144,62.7,10559332352,6272774144,694134239232,398591156224,295543083008,57.4,1416681,617284,25900210688,13462129664,984,270,1890437,742044,17400,8185,0,0,0,0
1728232832.6580043,5271.265625,3568.96875,448102.984375,261.5625,157.734375,197902506,100244393,0,862774897,2.08,0.49,0.17,22548578304,6842683392,15705894912,30.3,0,0,16832106496,6085554176,63.8,10746552320,6085554176,694134239232,398592409600,295541829632,57.4,1416685,617315,25900702208,13464251392,984,270,1890994,742636,17409,8195,0,0,0,0
1728232833.6591346,5271.703125,3569.4375,448114.140625,261.5625,157.75,197924528,100267467,0,862835555,2.07,0.52,0.18,22548578304,6817230848,15731347456,30.2,0,0,16832106496,6296096768,62.6,10536009728,6296096768,694134239232,398593196032,295541043200,57.4,1416685,617317,25900702208,13464275968,984,270,1895505,745473,17422,8208,0,0,0,0
1728232834.6870775,5272.28125,3570.03125,448125.453125,261.578125,157.78125,197947954,100306142,0,862917206,2.07,0.52,0.18,22548578304,6851084288,15697494016,30.4,0,0,16832106496,6258864128,62.8,10573242368,6258864128,694134239232,398594506752,295539732480,57.4,1416692,617348,25900980736,13466430464,984,270,1897457,746013,17433,8218,0,0,0,0
1728232835.6880102,5273.828125,3571.46875,448134.265625,261.625,157.78125,197968796,100318695,0,863048755,2.07,0.52,0.18,22548578304,6862761984,15685816320,30.4,0,0,16832106496,6169006080,63.3,10663100416,6169006080,694134239232,398595690496,295538548736,57.4,1416697,617382,25901619712,13468650496,984,270,1899531,747492,17446,8232,0,0,0,0
1728232836.694167,5274.5,3572.0,448145.1875,261.640625,157.78125,197988169,100329026,0,863122363,2.07,0.52,0.18,22548578304,6844760064,15703818240,30.4,0,0,16832106496,6245814272,62.9,10586292224,6245814272,694134239232,398596673536,295537565696,57.4,1416701,617429,25901914624,13471083520,984,270,1905347,747492,17459,8232,0,0,0,0
