_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1723899383,15966.17187,10541.84375,2435558.094,802.09375,744.125,873533958,498455084,0,3568434507,0.63,0.35,0.15,28991029248,11539730432,17451298816,39.8,0,0,16832106496,2284859392,86.4,14547247104,2284859392,1020000000000.00,664000000000.00,359000000000.00,64.9,10778640,2878884,170000000000.00,125000000000.00,10950,1501,32706593,551017355,233014,436590,0,0,0,0,normal
1723899384,15966.28125,10542.0625,2435569.766,802.109375,744.140625,873575010,498473903,0,3568544648,0.63,0.35,0.15,28991029248,11517505536,17473523712,39.7,0,0,16832106496,2283352064,86.4,14548754432,2283352064,1020000000000.00,664000000000.00,359000000000.00,64.9,10778640,2878886,170000000000.00,125000000000.00,10950,1501,32706811,551021678,233017,436595,0,0,0,0,normal
1723899385,15966.59375,10542.35938,2435581.156,802.109375,744.15625,873630891,498500210,0,3568746601,0.63,0.35,0.15,28991029248,11527151616,17463877632,39.8,0,0,16832106496,2280136704,86.5,14551969792,2280136704,1020000000000.00,664000000000.00,359000000000.00,64.9,10778962,2878931,170000000000.00,125000000000.00,10950,1501,32741903,551027045,233033,436621,0,0,0,0,normal
1723899386,15966.875,10542.51563,2435592.781,802.125,744.15625,873656305,498513333,0,3568874356,0.63,0.35,0.15,28991029248,11526725632,17464303616,39.8,0,0,16832106496,2287816704,86.4,14544289792,2287816704,1020000000000.00,664000000000.00,359000000000.00,64.9,10779497,2879200,170000000000.00,125000000000.00,10950,1501,32744359,551034264,233041,436636,0,0,0,0,normal
1723899387,15967,10542.89063,2435604.344,802.125,744.171875,873669705,498519872,0,3568946950,0.66,0.36,0.16,28991029248,11526078464,17464950784,39.8,0,0,16832106496,2300530688,86.3,14531575808,2300530688,1020000000000.00,664000000000.00,359000000000.00,64.9,10779498,2879245,170000000000.00,125000000000.00,10950,1501,32769007,551037908,233046,436649,0,0,0,0,normal
1723899388,15967.125,10543.07813,2435616.094,802.15625,744.171875,873704500,498537624,0,3569026078,0.66,0.36,0.16,28991029248,11521880064,17469149184,39.7,0,0,16832106496,2323562496,86.2,14508544000,2323562496,1020000000000.00,664000000000.00,359000000000.00,64.9,10779579,2879250,170000000000.00,125000000000.00,10950,1501,32785126,551042574,233052,436660,0,0,0,0,normal
1723899389,15967.39062,10543.35938,2435627.422,802.15625,744.171875,873756633,498562698,0,3569224019,0.66,0.36,0.16,28991029248,11526500352,17464528896,39.8,0,0,16832106496,2311217152,86.3,14520889344,2311217152,1020000000000.00,664000000000.00,359000000000.00,64.9,10779586,2879283,170000000000.00,125000000000.00,10950,1501,32814759,551055564,233061,436684,0,0,0,0,normal
1723899390,15967.60937,10543.57813,2435639.047,802.15625,744.171875,873783794,498575302,0,3569344097,0.66,0.36,0.16,28991029248,11521208320,17469820928,39.7,0,0,16832106496,2313408512,86.3,14518697984,2313408512,1020000000000.00,664000000000.00,359000000000.00,64.9,10779777,2879362,170000000000.00,125000000000.00,10950,1501,32814867,551059877,233063,436689,0,0,0,0,normal
1723899391,15967.71875,10543.89063,2435650.781,802.1875,744.171875,873798302,498582226,0,3569395822,0.66,0.36,0.16,28991029248,11547070464,17443958784,39.8,0,0,16832106496,2389438464,85.8,14442668032,2389438464,1020000000000.00,664000000000.00,359000000000.00,64.9,10779789,2879448,170000000000.00,125000000000.00,10950,1501,32847518,551067734,233074,436718,0,0,0,0,normal
1723899392,15968.09375,10544.65625,2435661.734,802.1875,744.1875,873834489,498668742,0,3569708232,0.77,0.39,0.17,28991029248,11584180224,17406849024,40,0,0,16832106496,2287939584,86.4,14544166912,2287939584,1020000000000.00,664000000000.00,359000000000.00,64.9,10780138,2879499,170000000000.00,125000000000.00,10951,1501,32865257,551100261,233124,436782,0,0,0,0,normal
1723899393,15968.25,10544.89063,2435673.328,802.21875,744.234375,873848692,498679584,0,3569779108,0.77,0.39,0.17,28991029248,11569827840,17421201408,39.9,0,0,16832106496,2315300864,86.2,14516805632,2315300864,1020000000000.00,664000000000.00,359000000000.00,64.9,10780153,2879563,170000000000.00,125000000000.00,10951,1501,32917786,551277015,233203,436959,0,0,0,0,normal
1723919631,19539.625,12976.34375,2672532.703,949.78125,815.21875,1072728407,571328857,0,4258884763,0.99,0.38,0.14,28991029248,10553413632,18437615616,39.9,0,0,16832106496,3917295616,76.7,12914810880,3917295616,1020000000000.00,664000000000.00,359000000000.00,64.9,11417435,3185672,180000000000.00,135000000000.00,11238,1613,26371153,107154489,136487,131293,0,0,0,0,anomaly
1723919632,19541.64063,12977.375,2672541.672,949.828125,815.21875,1072761158,571346246,0,4259080647,0.99,0.38,0.14,28991029248,10579066880,18411962368,36.5,0,0,16832106496,3772043264,77.6,13060063232,3772043264,1020000000000.00,664000000000.00,359000000000.00,64.9,11417438,3185748,180000000000.00,135000000000.00,11238,1613,26410449,107177832,136522,131344,0,0,0,0,anomaly
1723919633,19542.03125,12977.6875,2672553.016,949.859375,815.234375,1072781499,571354560,0,4259179012,0.99,0.38,0.14,28991029248,10575527936,18415501312,36.5,0,0,16832106496,3770347520,77.6,13061758976,3770347520,1020000000000.00,664000000000.00,359000000000.00,64.9,11417438,3185769,180000000000.00,135000000000.00,11238,1613,26413144,107184539,136528,131357,0,0,0,0,anomaly
1723919635,19542.60938,12978.21875,2672576.062,949.890625,815.25,1072811817,571363971,0,4259284587,0.99,0.39,0.15,28991029248,10551468032,18439561216,36.4,0,0,16832106496,3920482304,76.7,12911624192,3920482304,1020000000000.00,664000000000.00,359000000000.00,64.9,11417442,3185818,180000000000.00,135000000000.00,11238,1613,26441539,107194850,136541,131381,0,0,0,0,anomaly
1723919636,19548.32813,12980.0625,2672580.812,949.921875,815.28125,1072842248,571383014,0,4259496321,0.99,0.39,0.15,28991029248,10594734080,18396295168,36.5,0,0,16832106496,3761225728,77.7,13070880768,3761225728,1020000000000.00,664000000000.00,359000000000.00,64.9,11417443,3185845,180000000000.00,135000000000.00,11238,1613,26467656,107202736,136551,131394,0,0,0,0,anomaly
1723919637,19559,12981.53125,2672580.812,950,815.359375,1072871444,571412635,0,4259610194,0.99,0.39,0.15,28991029248,10598154240,18392875008,36.6,0,0,16832106496,3738779648,77.8,13093326848,3738779648,1020000000000.00,664000000000.00,359000000000.00,64.9,11417448,3185888,180000000000.00,135000000000.00,11238,1613,26494431,107208643,136561,131414,0,0,0,0,anomaly
1723919638,19561.95313,12982.03125,2672589.312,950.03125,815.359375,1072883989,571422659,0,4259658076,0.99,0.39,0.15,28991029248,10553475072,18437554176,36.4,0,0,16832106496,3917225984,76.7,12914880512,3917225984,1020000000000.00,664000000000.00,359000000000.00,64.9,11417450,3185928,180000000000.00,135000000000.00,11238,1613,26521517,107219722,136569,131433,0,0,0,0,anomaly
1723919639,19567.67188,12984.1875,2672593.656,950.109375,815.375,1072916189,571442712,0,4259876449,1.79,0.56,0.21,28991029248,10611486720,18379542528,36.6,0,0,16832106496,3741315072,77.8,13090791424,3741315072,1020000000000.00,664000000000.00,359000000000.00,64.9,11417450,3185947,180000000000.00,135000000000.00,11238,1613,26526565,107227454,136577,131446,0,0,0,0,anomaly
1723919640,19578.8125,12985.42188,2672593.656,950.21875,815.4375,1072943396,571470909,0,4259993594,1.79,0.56,0.21,28991029248,10613862400,18377166848,36.6,0,0,16832106496,3721879552,77.9,13110226944,3721879552,1020000000000.00,664000000000.00,359000000000.00,64.9,11417450,3185972,180000000000.00,135000000000.00,11238,1613,26551858,107227454,136581,131446,0,0,0,0,anomaly
1723919641,19581.60938,12985.90625,2672602.156,950.25,815.453125,1072959844,571482368,0,4260063878,1.79,0.56,0.21,28991029248,10573717504,18417311744,36.5,0,0,16832106496,3893604352,76.9,12938502144,3893604352,1020000000000.00,664000000000.00,359000000000.00,64.9,11417460,3186027,180000000000.00,135000000000.00,11238,1613,26600676,107241481,136607,131490,0,0,0,0,anomaly
