_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout
1728252230.8522813,6568.8125,4598.921874999884,678268.1875,339.875,233.671875,251354208,130567555,0,1330278748,0.0,0.0,0.0,22548578304,1311129600,21237448704,5.8,0,0,16832106496,9969123328,40.8,6862983168,9969123328,694134239232,391664545792,302469693440,56.4,2355542,1496647,51880258048,30946861568,1594,537,27397696,119886673,52249,105125,0,0,0,0
1728252231.8529897,6569.15625,4599.593749999884,678279.1875,339.875,233.671875,251378605,130590278,0,1331096252,0.0,0.0,0.0,22548578304,1304801280,21243777024,5.8,0,0,16832106496,9974562816,40.7,6857543680,9974562816,694134239232,391664615424,302469623808,56.4,2363219,1496698,51915730432,30947318272,1594,537,27403283,119892399,52259,105139,0,0,0,0
1728252232.8539886,6569.40625,4599.953124999884,678290.578125,339.875,233.703125,251402756,130613350,0,1331531352,0.0,0.0,0.0,22548578304,1293021184,21255557120,5.7,0,0,16832106496,9952833536,40.9,6879272960,9952833536,694134239232,391664615424,302469623808,56.4,2370080,1496709,51959342592,30947822080,1595,537,27403325,119892451,52260,105140,0,0,0,0
1728252233.8546762,6569.515625,4600.171875,678302.265625,339.890625,233.734375,251423139,130636621,0,1331883731,0.0,0.0,0.0,22548578304,1315418112,21233160192,5.8,0,0,16832106496,9960357888,40.8,6871748608,9960357888,694134239232,391664615424,302469623808,56.4,2376555,1496760,51988209664,30948186624,1596,537,27403325,119892451,52260,105140,0,0,0,0
1728252234.8557985,6569.890625,4600.234375,678313.8125,339.890625,233.75,251440437,130656024,0,1331932005,0.0,0.0,0.0,22548578304,1318039552,21230538752,5.8,0,0,16832106496,9951404032,40.9,6880702464,9951404032,694134239232,391664615424,302469623808,56.4,2380267,1496821,52010058240,30948559360,1596,537,27403380,119892517,52261,105141,0,0,0,0
1728252235.8562236,6570.4375,4600.34375,678325.171875,339.890625,233.75,251459006,130670149,0,1332023902,0.0,0.0,0.0,22548578304,1341648896,21206929408,6.0,0,0,16832106496,9919762432,41.1,6912344064,9919762432,694134239232,391664947200,302469292032,56.4,2382680,1496894,52054416896,30949394944,1596,537,27403380,119892517,52261,105141,0,0,0,0
1728252236.856749,6570.84375,4600.71875,678336.5,339.890625,233.75,251515099,130705310,0,1332401655,0.0,0.0,0.0,22548578304,1314930688,21233647616,5.8,0,0,16832106496,9807237120,41.7,7024869376,9807237120,694134239232,391664898048,302469341184,56.4,2385350,1496976,52111136768,30950566400,1597,537,27419705,119953347,52324,105220,0,0,0,0
1728252237.8574724,6571.453125,4600.921875,678347.6875,339.921875,233.796875,251576919,130739693,0,1332710078,0.0,0.0,0.0,22548578304,1305149440,21243428864,5.8,0,0,16832106496,9715298304,42.3,7116808192,9715298304,694134239232,391659126784,302475112448,56.4,2391904,1497216,52155952640,30953490944,1598,537,27452406,120052255,52414,105341,0,0,0,0
1728252238.8579018,6572.0,4601.21875,678358.875,339.9375,233.8125,251693985,130795523,0,1333295401,0.08,0.02,0.01,22548578304,1286705152,21261873152,5.7,0,0,16832106496,9664827392,42.6,7167279104,9664827392,694134239232,391659909120,302474330112,56.4,2393408,1498053,52175895552,30963104768,1598,537,27470271,120114630,52480,105426,0,0,0,0
1728252239.8581774,6572.609375,4601.40625,678370.078125,339.9375,233.8125,251729381,130818527,0,1333604305,0.08,0.02,0.01,22548578304,1327804416,21220773888,5.9,0,0,16832106496,9658122240,42.6,7173984256,9658122240,694134239232,391659991040,302474248192,56.4,2394635,1498153,52201228288,30964714496,1599,537,27472633,120114684,52481,105427,0,0,0,0
1728252240.8585951,6573.234375,4601.53125,678381.359375,339.9375,233.8125,251768347,130843948,0,1333867905,0.08,0.02,0.01,22548578304,1319194624,21229383680,5.9,0,0,16832106496,9617043456,42.9,7215063040,9617043456,694134239232,391660163072,302474076160,56.4,2395901,1498191,52222041600,30965169152,1599,537,27493028,120148127,52509,105472,0,0,0,0
1728252241.8589091,6574.75,4601.78125,678391.59375,339.9375,233.8125,251816427,130875512,0,1334249313,0.08,0.02,0.01,22548578304,1325416448,21223161856,5.9,0,0,16832106496,9596870656,43.0,7235235840,9596870656,694134239232,391660212224,302474027008,56.4,2396699,1498271,52239900160,30966045696,1599,537,27495412,120154594,52524,105488,0,0,0,0
1728252242.8601854,6575.765625,4602.078125,678402.15625,339.96875,233.84375,251853243,130903691,0,1334507453,0.08,0.02,0.01,22548578304,1334415360,21214162944,5.9,0,0,16832106496,9470898176,43.7,7361208320,9470898176,694134239232,391660912640,302473326592,56.4,2399303,1498406,52374485504,30967458816,1601,537,27518657,120199974,52573,105547,0,0,0,0
1728252243.8609269,6576.734375,4602.625,678412.6875,339.96875,233.90625,251903962,130938497,0,1334784589,0.07,0.02,0.01,22548578304,1253875712,21294702592,5.6,0,0,16832106496,9362280448,44.4,7469826048,9362280448,694134239232,391660900352,302473338880,56.4,2400832,1498870,52449353216,30970395648,1601,537,27532135,120273432,52639,105637,0,0,0,0
1728252244.8619602,6577.28125,4602.984375,678423.828125,339.984375,233.921875,251960137,130972061,0,1335328358,0.07,0.02,0.01,22548578304,1275158528,21273419776,5.7,0,0,16832106496,9220145152,45.2,7611961344,9220145152,694134239232,391661088768,302473150464,56.4,2402033,1498904,52476916224,30970928128,1602,537,27558576,120518456,52747,105833,0,0,0,0
1728252245.8631291,6579.0625,4604.046875,678432.984375,340.0,233.921875,251993416,130995768,0,1335584701,0.07,0.02,0.01,22548578304,1256964096,21291614208,5.6,0,0,16832106496,9229897728,45.2,7602208768,9229897728,694134239232,391661236224,302473003008,56.4,2403177,1498989,52559953920,30972321280,1603,537,27571855,120532617,52770,105856,0,0,0,0
1728252246.8639355,6580.8125,4604.765625,678442.375,340.0,233.96875,252038495,131024700,0,1336051212,0.07,0.02,0.01,22548578304,1250357248,21298221056,5.5,0,0,16832106496,9070235648,46.1,7761870848,9070235648,694134239232,391661580288,302472658944,56.4,2404865,1499368,52916996096,30975700480,1635,537,27620672,120633585,52853,105994,0,0,0,0
1728252247.864824,6582.296875,4605.1875,678452.65625,340.015625,233.96875,252075001,131045349,0,1336392543,0.07,0.02,0.01,22548578304,1219436544,21329141760,5.4,0,0,16832106496,8943673344,46.9,7888433152,8943673344,694134239232,391662665728,302471573504,56.4,2405422,1499405,52960668160,30976286208,1635,537,27632328,120659150,52887,106047,0,0,0,0
1728252248.8656385,6585.390625,4605.625,678461.046875,340.015625,233.984375,252116256,131068503,0,1336676028,0.07,0.02,0.01,22548578304,1186234368,21362343936,5.3,0,0,16832106496,8901926912,47.1,7930179584,8901926912,694134239232,391662747648,302471491584,56.4,2405877,1499473,53105122816,30977199616,1636,537,27632544,120660825,52891,106053,0,0,0,0
1728252249.8667965,6586.734375,4606.25,678471.140625,340.015625,233.984375,252145656,131087580,0,1336949942,0.07,0.02,0.01,22548578304,1162760192,21385818112,5.2,0,0,16832106496,8872435712,47.3,7959670784,8872435712,694134239232,391662145536,302472093696,56.4,2408836,1499809,53157081088,30980836864,1636,537,27648259,120661149,52893,106059,0,0,0,0
1728252250.8672333,6587.375,4606.578125,678482.1875,340.03125,233.984375,252177825,131109931,0,1337080121,0.07,0.02,0.01,22548578304,1184796672,21363781632,5.3,0,0,16832106496,8906113024,47.1,7925993472,8906113024,694134239232,391662301184,302471938048,56.4,2414130,1499867,53323385344,30984252928,1637,537,27671320,120678233,52911,106088,0,0,0,0
1728252251.8676622,6587.859375,4606.875,678493.40625,340.03125,234.0,252215217,131135651,0,1337243437,0.07,0.02,0.01,22548578304,1157746688,21390831616,5.1,0,0,16832106496,8880500736,47.2,7951605760,8880500736,694134239232,391662305280,302471933952,56.4,2417789,1501726,53463199744,30997077504,1638,537,27671320,120678539,52911,106090,0,0,0,0
1728252252.8683991,6591.53125,4607.078125,678501.53125,340.03125,234.0,252243386,131155666,0,1337481304,0.07,0.02,0.01,22548578304,1169584128,21378994176,5.2,0,0,16832106496,8854110208,47.4,7977996288,8854110208,694134239232,391661494272,302472744960,56.4,2420772,1501765,53590489600,31002361856,1639,537,27688131,120678755,52913,106094,0,0,0,0
1728252253.8692887,6591.9375,4607.3125,678512.890625,340.03125,234.015625,252273116,131174955,0,1337598833,0.06,0.02,0.01,22548578304,1170161664,21378416640,5.2,0,0,16832106496,8866586624,47.3,7965519872,8866586624,694134239232,391661711360,302472527872,56.4,2424005,1505516,53700149760,31031934976,1639,537,27710450,120694731,52925,106121,0,0,0,0
1728252254.8697052,6592.359375,4607.640625,678524.125,340.046875,234.015625,252290817,131186888,0,1337735200,0.06,0.02,0.01,22548578304,1183645696,21364932608,5.2,0,0,16832106496,8867602432,47.3,7964504064,8867602432,694134239232,391661780992,302472458240,56.4,2426503,1505530,53715718656,31037923328,1640,537,27712662,120695771,52929,106127,0,0,0,0
1728252255.8705146,6592.671875,4607.671875,678535.734375,340.046875,234.015625,252299722,131195429,0,1337790093,0.06,0.02,0.01,22548578304,1171517440,21377060864,5.2,0,0,16832106496,8870924288,47.3,7961182208,8870924288,694134239232,391661916160,302472323072,56.4,2426667,1505558,53723552768,31038169088,1640,537,27733102,120700548,52935,106141,0,0,0,0
1728252256.8711689,6593.25,4607.734375,678547.15625,340.046875,234.015625,252311705,131206126,0,1337845461,0.06,0.02,0.01,22548578304,1178042368,21370535936,5.2,0,0,16832106496,8875872256,47.3,7956234240,8875872256,694134239232,391661973504,302472265728,56.4,2426694,1506549,53724850688,31052050432,1640,537,27733264,120704904,52938,106146,0,0,0,0
1728252257.871414,6593.859375,4607.796875,678558.40625,340.046875,234.015625,252318231,131213585,0,1337884980,0.06,0.02,0.01,22548578304,1170505728,21378072576,5.2,0,0,16832106496,8883294208,47.2,7948812288,8883294208,694134239232,391662043136,302472196096,56.4,2426757,1506577,53739673088,31055089664,1640,537,27799274,120709187,52947,106170,0,0,0,0
1728252258.8721225,6594.359375,4607.890625,678569.796875,340.0625,234.015625,252323965,131219932,0,1337918480,0.06,0.02,0.01,22548578304,1167618048,21380960256,5.2,0,0,16832106496,8883654656,47.2,7948451840,8883654656,694134239232,391662043136,302472196096,56.4,2426788,1506582,53746798592,31057207296,1640,537,27809923,120716299,52957,106182,0,0,0,0
1728252259.872252,6594.96875,4608.03125,678581.015625,340.078125,234.015625,252329211,131226646,0,1337952009,0.06,0.02,0.01,22548578304,1166225408,21382352896,5.2,0,0,16832106496,8881414144,47.2,7950692352,8881414144,694134239232,391662043136,302472196096,56.4,2426838,1506598,53761270784,31057395712,1640,537,27829317,120716677,52959,106189,0,0,0,0
1728252260.8730147,6595.5625,4608.125,678592.390625,340.09375,234.03125,252335141,131233020,0,1337980960,0.06,0.02,0.01,22548578304,1168113664,21380464640,5.2,0,0,16832106496,8894623744,47.2,7937482752,8894623744,694134239232,391662182400,302472056832,56.4,2426878,1506701,53764782080,31061024768,1640,537,27857614,120729762,52970,106214,0,0,0,0
1728252261.8734388,6596.171875,4608.203125,678603.703125,340.109375,234.046875,252340151,131237538,0,1338008578,0.06,0.02,0.01,22548578304,1170518016,21378060288,5.2,0,0,16832106496,8898551808,47.1,7933554688,8898551808,694134239232,391662182400,302472056832,56.4,2426917,1506710,53776411136,31063045120,1640,537,27857722,120734054,52972,106218,0,0,0,0
1728252262.8742259,6596.703125,4608.3125,678615.125,340.125,234.046875,252345472,131242287,0,1338050987,0.06,0.02,0.01,22548578304,1171165184,21377413120,5.2,0,0,16832106496,8879525888,47.2,7952580608,8879525888,694134239232,391662256128,302471983104,56.4,2426943,1506739,53783719936,31063256064,1640,537,27880693,120737592,52977,106229,0,0,0,0
1728252263.8749692,6597.1875,4608.453125,678626.4375,340.125,234.046875,252351415,131247609,0,1338092155,0.05,0.02,0.01,22548578304,1174749184,21373829120,5.2,0,0,16832106496,8882356224,47.2,7949750272,8882356224,694134239232,391662256128,302471983104,56.4,2427109,1506745,53794425344,31065402368,1640,537,27880801,120741885,52979,106233,0,0,0,0
1728252264.8754997,6597.734375,4608.59375,678637.859375,340.125,234.046875,252363589,131256555,0,1338183944,0.05,0.02,0.01,22548578304,1170345984,21378232320,5.2,0,0,16832106496,8892899328,47.2,7939207168,8892899328,694134239232,391662489600,302471749632,56.4,2427197,1506777,53796215296,31067638784,1640,537,27904466,120745434,52984,106244,0,0,0,0
1728252265.8766217,6598.296875,4608.65625,678649.140625,340.125,234.046875,252368633,131261166,0,1338212127,0.05,0.02,0.01,22548578304,1161510912,21387067392,5.2,0,0,16832106496,8905441280,47.1,7926665216,8905441280,694134239232,391662620672,302471618560,56.4,2427217,1506783,53797306368,31069768704,1640,537,27906732,120751748,52989,106253,0,0,0,0
1728252266.8770978,6598.625,4608.859375,678660.65625,340.140625,234.078125,252380845,131272335,0,1338245009,0.05,0.02,0.01,22548578304,1173995520,21374582784,5.2,0,0,16832106496,8912384000,47.1,7919722496,8912384000,694134239232,391662690304,302471548928,56.4,2430363,1506812,53819925504,31070002176,1641,537,27931150,120755288,52994,106263,0,0,0,0
